id,line_itemable_id,line_itemable_type,description,long_description,quantity,rate,unit,item_order,discount,type
3715,515,invoice,"Gastos Administrativos - Departamento de Recuperación de Activos","Adelanto a gastos administrativos dentro del<br />  proceso de cobro extrajudicial COCHEZ Y CIA, S.A. vs. CONSTRUCTORA R.R. , S.A",1.00,150.00,,1,0.00,NULL
3716,516,invoice,"Gastos Administrativos - Departamento de Recuperación de Activos","Adelanto a gastos administrativos dentro del<br />  proceso de cobro extrajudicial COCHEZ Y CIA, S.A. vs. CORONA INTERNACIONAL DE PANAMA, S.A.",1.00,150.00,,1,0.00,NULL
3717,517,invoice,"Gastos Administrativos - Departamento de Recuperación de Activos","Adelanto a gastos administrativos dentro del<br />  proceso de cobro extrajudicial COCHEZ Y CIA, S.A. vs. CORONA REAL INMOBILIARIA, S.A.",1.00,150.00,,1,0.00,NULL
3718,518,invoice,"Gastos Administrativos - Departamento de Recuperación de Activos","Adelanto a gastos administrativos dentro del<br />  proceso de cobro extrajudicial COCHEZ Y CIA, S.A. vs. CORPORACION PDL, S.A.",1.00,150.00,,1,0.00,NULL
3719,519,invoice,"Gastos Administrativos - Departamento de Recuperación de Activos","Adelanto a gastos administrativos dentro del<br />  proceso de cobro extrajudicial COCHEZ Y CIA, S.A. vs. DOLOOPO PANAMA, CORP.",1.00,150.00,,1,0.00,NULL
3720,520,invoice,"Gastos Administrativos - Departamento de Recuperación de Activos","Adelanto a gastos administrativos dentro del<br />  proceso de cobro extrajudicial COCHEZ Y CIA, S.A. vs. DRYWALL SYSTEMS CA, S.A.",1.00,150.00,,1,0.00,NULL
3721,521,invoice,"Gastos Administrativos - Departamento de Recuperación de Activos","Adelanto a gastos administrativos dentro del<br />  proceso de cobro extrajudicial COCHEZ Y CIA, S.A. vs. ESPACIUS,  S.A.",1.00,150.00,,1,0.00,NULL
3722,522,invoice,"Gastos Administrativos - Departamento de Recuperación de Activos","Adelanto a gastos administrativos dentro del<br />  proceso de cobro extrajudicial GEO. F. NOVEY, INC. vs. ESPACIUS,  S.A.",1.00,150.00,,1,0.00,NULL
3723,523,invoice,"Gastos Administrativos - Departamento de Recuperación de Activos","Adelanto a gastos administrativos dentro del<br />  proceso de cobro extrajudicial COCHEZ Y CIA, S.A. vs. GENERAL CONSTRUCTIONS & DEVELOPMENT, INC.",1.00,150.00,,1,0.00,NULL
3724,524,invoice,"Gastos Administrativos - Departamento de Recuperación de Activos","Adelanto a gastos administrativos dentro del<br />  proceso de cobro extrajudicial COCHEZ Y CIA, S.A. vs. GRUPO EMPRESARIAL PANACOL, S.A",1.00,150.00,,1,0.00,NULL
3725,525,invoice,"Gastos Administrativos - Departamento de Recuperación de Activos","Adelanto a gastos administrativos dentro del proceso de cobro extrajudicial COCHEZ Y CIA, S.A. vs. INDUSTRIAL & MARINE SOLUTION ( IMARSOL S.A. )",1.00,150.00,,1,0.00,NULL
3726,526,invoice,"Gastos Administrativos - Departamento de Recuperación de Activos","Adelanto a gastos administrativos dentro del<br />  proceso de cobro extrajudicial COCHEZ Y CIA, S.A. vs. INSEL PANAMA, S.A.",1.00,150.00,,1,0.00,NULL
3727,527,invoice,"Gastos Administrativos - Departamento de Recuperación de Activos","Adelanto a gastos administrativos dentro del<br />  proceso de cobro extrajudicial GEO F. NOVEY, INC. vs. INSEL PANAMA, S.A.",1.00,150.00,,1,0.00,NULL
3728,528,invoice,"Gastos Administrativos - Departamento de Recuperación de Activos","Adelanto a gastos administrativos dentro del proceso de cobro extrajudicial COCHEZ Y CIA, S.A. vs. RG MULTISERVICIOS, S.A.",1.00,150.00,,1,0.00,NULL
3729,529,invoice,"Gastos Administrativos - Departamento de Recuperación de Activos","Adelanto a gastos administrativos dentro del proceso de cobro extrajudicial GEO F. NOVEY INC. vs. RG MULTISERVICIOS, S.A.",1.00,150.00,,1,0.00,NULL
3730,530,invoice,"Gastos Administrativos - Departamento de Recuperación de Activos","Adelanto a gastos administrativos dentro del proceso de cobro extrajudicial COCHEZ Y CIA, S.A. vs. ROGISA, S.A.",1.00,150.00,,1,0.00,NULL
3731,531,invoice,"Gastos Administrativos - Departamento de Recuperación de Activos","Adelanto a gastos administrativos dentro del proceso de cobro extrajudicial COCHEZ Y CIA, S.A. vs. SAG CONSTRUCTION, S.A.",1.00,150.00,,1,0.00,NULL
3732,532,invoice,"Gastos Administrativos - Departamento de Recuperación de Activos","Adelanto a gastos administrativos dentro del proceso de cobro extrajudicial COCHEZ Y CIA, S.A. vs. SERVICIOS Y CONSTRUCCIONES HERNANDEZ, S.A.",1.00,150.00,,1,0.00,NULL
3733,533,invoice,"Gastos Administrativos - Departamento de Recuperación de Activos","Adelanto a gastos administrativos dentro del proceso de cobro extrajudicial COCHEZ Y CIA, S.A. vs. SOLARQUING S.A.",1.00,150.00,,1,0.00,NULL
3734,534,invoice,"Gastos Administrativos - Departamento de Recuperación de Activos","Adelanto a gastos administrativos dentro del proceso de cobro extrajudicial COCHEZ Y CIA, S.A. vs. TECNIMETAL PANAMA, S.A",1.00,150.00,,1,0.00,NULL
3735,535,invoice,Honorarios,"Solicitud de Certificado de la sociedad MIRADOR SANTA MARIA, S.A. ante el Registro Público de Panamá",1.00,25.00,,1,0.00,NULL
3736,535,invoice,Gastos,"Pago en concepto de solicitud de Certificado de la sociedad MIRADOR SANTA MARIA, S.A.",1.00,30.00,,2,0.00,NULL
3737,535,invoice,"Gastos administrativos",,1.00,10.50,,3,0.00,NULL
3738,536,invoice,Honorarios,"Asistencia en conciliaciones individuales ante el Ministerio de Trabajo y Desarrollo Laboral",1.00,250.00,,1,0.00,NULL
3739,536,invoice,Gastos,"Gastos Administrativos",1.00,21.17,,2,0.00,NULL
3740,536,invoice,Gastos,"Gastos notariales",1.00,6.00,,3,0.00,NULL
3741,537,invoice,"Gastos Administrativos - Departamento de Recuperación de Activos","Adelanto a gastos administrativos dentro del proceso de cobro extrajudicial COCHEZ Y CIA, S.A. vs. EMADEL S.A.",1.00,150.00,,1,0.00,NULL
3742,538,invoice,"Gastos Administrativos - Departamento de Recuperación de Activos","Adelanto a gastos administrativos dentro del proceso de cobro extrajudicial GRUPO INDUSTRIAL CANAL, S.A. vs. ASINCRO PANAMA CORPORATION",1.00,150.00,,1,0.00,NULL
3743,539,invoice,Gastos,"Gastos por Solicitud de Certificado en el Registro Público de la sociedad Jeno, S.A.",1.00,30.00,,4,0.00,NULL
3744,539,invoice,Honorarios,"Honorarios en concepto de solicitud en el Registro Público",1.00,50.00,,1,0.00,NULL
3745,539,invoice,Gastos,"Gastos por pago de solicitud de Avisos de Operaciones",1.00,55.00,,3,0.00,NULL
3746,539,invoice,Honorarios,"Honorarios por gestionar confección de Aviso de Operaciones",1.00,175.00,,2,0.00,NULL
3747,539,invoice,Gastos,"Gastos Administrativos",1.00,15.50,,5,0.00,NULL
3748,540,invoice,"CONSTRUCCIONES Y ECOLOGIA, S.A.","Adelanto a gastos administrativos dentro del proceso de cobro extrajudicial COCHEZ Y CIA, S.A. vs. CONSTRUCCIONES Y ECOLOGIA, S.A.",1.00,150.00,,1,0.00,NULL
3749,541,invoice,"Gastos Administrativos - Departamento de Recuperación de Activos","Adelanto a gastos administrativos dentro del proceso de cobro extrajudicial COCHEZ Y CIA, S.A. vs. EDIFICACIONES DE PANAMA HOLDING INC",1.00,150.00,,1,0.00,NULL
3750,542,invoice,"Gastos Administrativos - Departamento de Recuperación de Activos","Adelanto a gastos administrativos dentro del proceso de cobro extrajudicial COCHEZ Y CIA, S.A. vs. EDIFICACIONES Y DESARROLLOS CIVILES, S.A.",1.00,150.00,,1,0.00,NULL
3751,543,invoice,"Gastos Administrativos - Departamento de Recuperación de Activos","Adelanto a gastos administrativos dentro del proceso de cobro extrajudicial COCHEZ Y CIA, S.A. vs. ESTRUCTURAS Y POSTENSADOS DEL ISTMO, S.A.",1.00,150.00,,1,0.00,NULL
3752,544,invoice,"Gastos Administrativos - Departamento de Recuperación de Activos","Adelanto a gastos administrativos dentro del proceso de cobro extrajudicial COCHEZ Y CIA, S.A. vs. GERENCIA URBANA S.A.",1.00,150.00,,1,0.00,NULL
3753,545,invoice,"Gastos Administrativos - Departamento de Recuperación de Activos","Adelanto a gastos administrativos dentro del proceso de cobro extrajudicial COCHEZ Y CIA, S.A. vs. LV ESTRUCTURAS EN CONCRETO, S.A.",1.00,150.00,,1,0.00,NULL
3754,546,invoice,"Gastos Administrativos - Departamento de Recuperación de Activos","Adelanto a gastos administrativos dentro del proceso de cobro extrajudicial COCHEZ Y CIA, S.A. vs. MIRAMAR CONSTRUCTIONS, S.A.",1.00,150.00,,1,0.00,NULL
3755,547,invoice,"Gastos Administrativos - Departamento de Recuperación de Activos","Adelanto a gastos administrativos dentro del proceso de cobro extrajudicial COCHEZ Y CIA, S.A. vs. PACIATLAN INVESTMENT, S.A.",1.00,150.00,,1,0.00,NULL
3756,548,invoice,"Gastos Administrativos - Departamento de Recuperación de Activos","Adelanto a gastos administrativos dentro del<br />  proceso de cobro extrajudicial COCHEZ Y CIA, S.A. vs. PCD INGENIERIA, S.A.",1.00,150.00,,1,0.00,NULL
3757,549,invoice,"Gastos Administrativos - Departamento de Recuperación de Activos","Adelanto a gastos administrativos dentro del proceso de cobro extrajudicial COCHEZ Y CIA, S.A. vs. STRUKTUR GROUPS S.A",1.00,150.00,,1,0.00,NULL
3758,550,invoice,"Gastos Administrativos - Departamento de Recuperación de Activos","Adelanto a gastos administrativos dentro del proceso de cobro extrajudicial COCHEZ Y CIA, S.A. vs. VENTAS Y SERVICIOS LA PROSPERIDAD, S.A.",1.00,150.00,,1,0.00,NULL
3766,551,invoice,"Gastos Administrativos - Departamento de Recuperación de Activos","Adelanto a gastos administrativos dentro del proceso de cobro extrajudicial COCHEZ Y CIA, S.A. vs. Construcciones y Techos, S.A.",1.00,150.00,,1,0.00,NULL
3771,552,invoice,"Gastos Administrativos - Departamento de Recuperación de Activos","Adelanto a gastos administrativos dentro del<br />  proceso de cobro extrajudicial GEO. F. NOVEY, INC. vs. GERENCIA URBANA, S.A.",1.00,150.00,,1,0.00,NULL
3782,339,estimate,"Gastos Notariales","Autenticación y cotejo de documentos varios.<br />  Declaración Jurada ante Notario Público de Ricardo López",1.00,76.00,,1,0.00,NULL
3783,339,estimate,"Gastos Administrativos/ Mensajería",,1.00,56.00,,2,0.00,NULL
3784,553,invoice,"Gastos Notariales","Autenticación y cotejo de documentos varios.<br />  Declaración Jurada ante Notario Público de Ricardo López",1.00,76.00,,1,0.00,NULL
3785,553,invoice,"Gastos Administrativos/ Mensajería",,1.00,56.00,,2,0.00,NULL
3786,340,estimate,"Honorarios Legales - Departamento de Sociedades","Elaboración y Protocolización de Acta para la sociedad POLI Y MOI, S.A., por medio del cual se realice Cambio de Agente Residente, Cambio de Junta Directiva y otorguen poderes generales.",1.00,375.00,,1,0.00,NULL
3787,340,estimate,"Honorarios Legales - Departamento de Sociedades","Emisión de Certificados de Acciones de la sociedad POLI Y MOI, S.A.",2.00,50.00,,2,0.00,NULL
3788,340,estimate,"Honorarios Legales - Departamento de Sociedades","Elaboración de Acta de Junta Directiva autorizando la emisión de Acciones",1.00,150.00,,3,0.00,NULL
3789,340,estimate,"Gastos Notariales","Cierre de Escritura Pública contentiva de Acta",1.00,21.50,,4,0.00,NULL
3790,340,estimate,"Gastos / Timbres",,1.00,48.00,,5,0.00,NULL
3791,340,estimate,"Gastos Registrales / Derechos de Inscripción",,1.00,65.00,,6,0.00,NULL
3792,340,estimate,"Gastos Administrativos",,1.00,32.75,,7,0.00,NULL
3793,554,invoice,"Honorarios Profesionales -Depto. Corporativo","Honorarios Profesionales en concepto de Agente Residente de la Sociedad Cinco Palo, S.A.<br />  periodo 2021",1.00,250.00,,1,0.00,NULL
3794,554,invoice,"Pagos a Terceros -Dirección General de Ingresos de Panamá","Pago en concepto de Impuesto de Tasa única de la Sociedad Cinco Palo, S.A., Período Fiscal 2021",1.00,300.00,,2,0.00,NULL
3795,554,invoice,"Pagos a Terceros -Depto. de Cumplimiento","Debida Diligencia correspondiente al período 2021.",1.00,49.02,,3,0.00,NULL
3804,171,estimate,"Honorarios Legales","Elaboración de Minuta de venta, protocolización y cierre ante el Registro Público de la finca 4757-2105",1.00,575.00,,3,0.00,NULL
3805,171,estimate,"Honorarios Legales","Honorarios por elaboración de formularios del 2% y 3% de la transferencia de la finca 4757-2105",1.00,150.00,,5,0.00,NULL
3806,171,estimate,Gastos,"Impuestos aproximados a pagar por la transferencia de la finca 4757-2105",1.00,528.96,,9,0.00,NULL
3807,171,estimate,"Gastos de Notaria","Gastos incurridos en Timbres, por franqueo de Escritura Pública de la finca 4757-2105",1.00,72.00,,12,0.00,NULL
3808,171,estimate,Gastos,"Gastos incurridos por cierre de Escritura Pública ante Notario Público de la finca 4757-2105",1.00,35.00,,13,0.00,NULL
3809,220,estimate,"Honorarios Legales - Departamento Corporativo","Solicitud de asignación de correo electrónico y solicitud NIT ante la DGI de la finca 12046-2105 y 4757-2105",2.00,75.00,,1,0.00,NULL
3810,220,estimate,"Honorarios Legales - Departamento Corporativo","Elaboración de Minuta y Escritura  de compraventa, protocolización y cierre ante el Registro Público de la finca 12046-2105",1.00,675.00,,2,0.00,NULL
3812,220,estimate,"Pagos a Terceros","Trámite de Elaboración de formularios ambas fincas del 2% y 3%, presentación y pagos de impuestos ante la Dirección General de Impuestos",2.00,175.00,,7,0.00,NULL
3814,220,estimate,"Honorarios Legales - Departamento Corporativo","Actualización de Valores y Nuevo propietario ante ANATI de fincas 12046-2105 y 4757-2105",2.00,75.00,,5,0.00,NULL
3815,220,estimate,"Honorarios Legales - Departamento Corporativo","Solicitud de Paz y Salvo del IDAAN de las fincas 12046- 2105 y 4757-2105",2.00,40.00,,4,0.00,NULL
3816,220,estimate,"Gastos / Impuestos de Transferencia de Inmueble","Impuestos aproximados a pagar por la transferencia de la finca 12046-2105",1.00,319.27,,8,0.00,NULL
3817,220,estimate,"Gastos / Impuestos de Transferencia de Inmueble","Impuestos aproximados a pagar por la transferencia de la finca 4757-2105",1.00,343.36,,9,0.00,NULL
3818,220,estimate,"Gastos / Timbres","Gastos incurridos en Timbres, por franqueo de Escritura Pública de la finca 12046-2105",1.00,56.00,,10,0.00,NULL
3819,220,estimate,"Gastos Notariales","Gastos incurridos por cierre de Escritura Pública ante Notario Público de la finca 12046-2105",1.00,35.50,,12,0.00,NULL
3820,220,estimate,"Gastos Notariales","Gastos incurridos por cierre de Escritura Pública ante Notario Público de la finca 4757-2105",1.00,35.50,,13,0.00,NULL
3821,220,estimate,"Gastos / Timbres","Gastos incurridos en Timbres, por franqueo de Escritura Pública de la finca 4757-2105",1.00,56.00,,11,0.00,NULL
3822,220,estimate,"Gastos / IDAAN","Pagos paz y salvo del IDAAN",1.00,2.00,,14,0.00,NULL
3823,220,estimate,"Pagos a Terceros","Pago en ANATI por actualización de Finca 12046- 2105 y 4757-210",2.00,20.00,,15,0.00,NULL
3824,220,estimate,"Gastos Administrativos",,1.00,95.00,,18,0.00,NULL
3837,341,estimate,"Honorarios Legales - Departamento Inmobiliario e Infraestructura","Honorarios Legales en concepto de protocolización e Inscripción de la Minuta de Cancelación de Banco General, S.A, sobre la finca 30309740, propiedad de Paseo del Mar 200D, S.A.",1.00,150.00,,1,0.00,NULL
3838,341,estimate,"Pagos a Tercero","Gastos relacionados a la Minuta de Cancelación de Banco General, S.A, sobre la finca 30309740, propiedad de Paseo del Mar 200D, S.A.: <br />  - Cierre en notaria <br />  - Derechos de registro ante el Registro Público",1.00,127.00,,2,0.00,NULL
3839,341,estimate,"Pagos a Tercero","Gastos relacionados a la Minuta de Cancelación de Banco General, S.A, sobre la finca 30309732, propiedad de MSH Properties, Inc.: <br />  - Cierre en notaria <br />  - Derechos de registro ante el Registro Público",1.00,127.00,,3,0.00,NULL
3840,555,invoice,"Honorarios Legales - Departamento Inmobiliario e Infraestructura","Honorarios Legales en concepto de protocolización e Inscripción de la Minuta de Cancelación de Banco General, S.A, sobre la finca 30309740, propiedad de Paseo del Mar 200D, S.A.",1.00,150.00,,1,0.00,NULL
3841,555,invoice,"Pagos a Tercero","Gastos relacionados a la Minuta de Cancelación de Banco General, S.A, sobre la finca 30309740, propiedad de Paseo del Mar 200D, S.A.: <br />  - Cierre en notaria <br />  - Derechos de registro ante el Registro Público",1.00,127.00,,2,0.00,NULL
3842,555,invoice,"Pagos a Tercero","Gastos relacionados a la Minuta de Cancelación de Banco General, S.A, sobre la finca 30309732, propiedad de MSH Properties, Inc.: <br />  - Cierre en notaria <br />  - Derechos de registro ante el Registro Público",1.00,127.00,,3,0.00,NULL
3843,556,invoice,"Honorarios Profesionales - Departamento de Recuperación de Activos","30% de los honorarios pactados en concepto de fecha de remate dentro del procesoBANCO DELTA, S.A. vs. HECTOR PALACIOS QUINTERO",1.00,369.21,,1,0.00,NULL
3844,556,invoice,"Gastos Administrativos",,1.00,21.50,,2,0.00,NULL
3853,557,invoice,Gastos,"Pagos a terceros en concepto de alquiler de depósito para Octubre 2020 a la empresa MegaRent JD, S.A. dentro del caso BANCO DELTA, S.A. vs. CONSORCIO DAVID y JUAN CARLOS MARIN",1.00,61.15,,1,0.00,NULL
3854,557,invoice,"Gastos Administrativos",,1.00,7.50,,2,0.00,NULL
3864,558,invoice,Honorarios,"Honorarios de la Debida Diligencia para el periodo 2021",1.00,50.00,,1,0.00,NULL
3865,558,invoice,Honorarios,"Honorarios en concepto de Agente Residente para el periodo 2021",1.00,250.00,,2,0.00,NULL
3866,558,invoice,Honorarios,"Servicio de Directores y Dignatarios nominales",3.00,150.00,,3,0.00,NULL
3867,558,invoice,Gastos,"Pago de Tasa Única para el periodo fiscal  2021",1.00,300.00,,4,0.00,NULL
3868,559,invoice,Honorarios,"Debida Diligencia de la sociedad JENO periodo 2020",1.00,50.00,,1,0.00,NULL
3869,560,invoice,"Gastos Administrativos- Departamento de Recuperación de Activos","Adelanto a gastos administrativos dentro del proceso de cobro extrajudicial GBM DE PANAMA, S.A. vs. FACTORY FASHION PANAMA, CORP.",1.00,100.00,,1,0.00,NULL
