id,line_item_id,line_item_taxable_id,line_item_taxable_type,rate,name
3633,9430,1458,invoice,7.00,I.T.B.M.S
3634,9431,1458,invoice,7.00,I.T.B.M.S
3635,9432,1458,invoice,7.00,I.T.B.M.S
3637,9442,582,estimate,7.00,I.T.B.M.S
3638,9447,1459,invoice,7.00,I.T.B.M.S
3639,9448,1459,invoice,7.00,I.T.B.M.S
3640,9449,1460,invoice,7.00,I.T.B.M.S
3641,9454,1461,invoice,7.00,I.T.B.M.S
3642,9461,583,estimate,7.00,I.T.B.M.S
3643,9464,1462,invoice,7.00,I.T.B.M.S
3646,9471,585,estimate,7.00,I.T.B.M.S
3648,9483,1463,invoice,7.00,I.T.B.M.S
3649,9484,1464,invoice,7.00,I.T.B.M.S
3650,9485,1465,invoice,7.00,I.T.B.M.S
3651,9489,1467,invoice,7.00,I.T.B.M.S
3652,9489,1467,invoice,-3.50,Agente Retenedor
3662,9518,1470,invoice,7.00,I.T.B.M.S
3663,9519,1470,invoice,7.00,I.T.B.M.S
3664,9520,1470,invoice,7.00,I.T.B.M.S
3665,9521,1470,invoice,7.00,I.T.B.M.S
3666,9522,1470,invoice,7.00,I.T.B.M.S
3667,9523,1470,invoice,7.00,I.T.B.M.S
3681,9557,586,estimate,7.00,I.T.B.M.S
3682,9558,586,estimate,7.00,I.T.B.M.S
3688,9578,1472,invoice,-3.50,Agente Retenedor
3689,9578,1472,invoice,7.00,I.T.B.M.S
3690,9580,1473,invoice,7.00,I.T.B.M.S
3691,9582,1473,invoice,7.00,I.T.B.M.S
3692,9583,1474,invoice,7.00,I.T.B.M.S
3693,9585,1475,invoice,7.00,I.T.B.M.S
3694,9587,1476,invoice,7.00,I.T.B.M.S
3695,9589,1477,invoice,7.00,I.T.B.M.S
3696,9597,1479,invoice,7.00,I.T.B.M.S
3697,9597,1479,invoice,-3.50,Agente Retenedor
3698,9598,1480,invoice,7.00,I.T.B.M.S
3708,9623,1481,invoice,7.00,I.T.B.M.S
3709,9624,1481,invoice,7.00,I.T.B.M.S
3710,9625,1482,invoice,7.00,I.T.B.M.S
3711,9625,1482,invoice,-3.50,Agente Retenedor
3713,9630,586,estimate,7.00,I.T.B.M.S
3714,9631,586,estimate,7.00,I.T.B.M.S
3715,9632,586,estimate,7.00,I.T.B.M.S
3716,9633,586,estimate,7.00,I.T.B.M.S
3717,9636,586,estimate,7.00,I.T.B.M.S
3718,9637,1483,invoice,7.00,I.T.B.M.S
3719,9638,1483,invoice,7.00,I.T.B.M.S
3720,9639,1483,invoice,7.00,I.T.B.M.S
3721,9640,1483,invoice,7.00,I.T.B.M.S
3722,9641,1483,invoice,7.00,I.T.B.M.S
3723,9642,1483,invoice,7.00,I.T.B.M.S
3724,9643,1483,invoice,7.00,I.T.B.M.S
3725,9645,1484,invoice,7.00,I.T.B.M.S
3726,9652,1485,invoice,7.00,I.T.B.M.S
3737,9676,1487,invoice,7.00,I.T.B.M.S
3738,9677,1487,invoice,7.00,I.T.B.M.S
3739,9678,1487,invoice,7.00,I.T.B.M.S
3748,9723,1491,invoice,7.00,I.T.B.M.S
3749,9724,1491,invoice,7.00,I.T.B.M.S
3750,9725,1491,invoice,7.00,I.T.B.M.S
3751,9726,1491,invoice,7.00,I.T.B.M.S
3752,9733,1492,invoice,7.00,I.T.B.M.S
3753,9743,1493,invoice,7.00,I.T.B.M.S
3754,9748,1494,invoice,7.00,I.T.B.M.S
3755,9749,1494,invoice,7.00,I.T.B.M.S
3756,9750,1494,invoice,7.00,I.T.B.M.S
3757,9754,1495,invoice,7.00,I.T.B.M.S
3758,9755,1496,invoice,7.00,I.T.B.M.S
3759,9756,1496,invoice,7.00,I.T.B.M.S
3760,9762,1497,invoice,7.00,I.T.B.M.S
3761,9769,1498,invoice,7.00,I.T.B.M.S
3762,9776,1499,invoice,7.00,I.T.B.M.S
3768,9794,1506,invoice,7.00,I.T.B.M.S
3769,9797,1507,invoice,7.00,I.T.B.M.S
3770,9798,1508,invoice,7.00,I.T.B.M.S
3771,6798,1028,invoice,7.00,I.T.B.M.S
3777,9809,1509,invoice,-3.50,Agente Retenedor
3778,9809,1509,invoice,7.00,I.T.B.M.S
3779,9814,1510,invoice,-3.50,Agente Retenedor
3780,9814,1510,invoice,7.00,I.T.B.M.S
3782,9827,1511,invoice,7.00,I.T.B.M.S
3783,9833,1512,invoice,7.00,I.T.B.M.S
3788,9850,1514,invoice,7.00,I.T.B.M.S
3790,9852,1515,invoice,7.00,I.T.B.M.S
3791,9853,1516,invoice,7.00,I.T.B.M.S
3792,9854,1517,invoice,7.00,I.T.B.M.S
3793,9855,1518,invoice,7.00,I.T.B.M.S
3794,9856,1519,invoice,7.00,I.T.B.M.S
3802,9877,587,estimate,7.00,I.T.B.M.S
3804,9879,588,estimate,7.00,I.T.B.M.S
3805,9883,1520,invoice,7.00,I.T.B.M.S
3806,9884,1520,invoice,7.00,I.T.B.M.S
3807,9885,1520,invoice,7.00,I.T.B.M.S
3808,9886,1520,invoice,7.00,I.T.B.M.S
3809,9887,1520,invoice,7.00,I.T.B.M.S
3810,9888,1520,invoice,7.00,I.T.B.M.S
3817,9915,1522,invoice,7.00,I.T.B.M.S
3818,9916,1523,invoice,7.00,I.T.B.M.S
3819,9917,1524,invoice,7.00,I.T.B.M.S
3820,9918,1524,invoice,7.00,I.T.B.M.S
3821,9920,589,estimate,7.00,I.T.B.M.S
3822,9921,1525,invoice,7.00,I.T.B.M.S
3824,9924,1526,invoice,-3.50,Agente Retenedor
3825,9924,1526,invoice,7.00,I.T.B.M.S
3826,9925,1527,invoice,-3.50,Agente Retenedor
3827,9925,1527,invoice,7.00,I.T.B.M.S
3828,9926,1528,invoice,-3.50,Agente Retenedor
3829,9926,1528,invoice,7.00,I.T.B.M.S
3830,9927,1529,invoice,-3.50,Agente Retenedor
3831,9927,1529,invoice,7.00,I.T.B.M.S
3832,9928,1530,invoice,7.00,I.T.B.M.S
3834,9930,1531,invoice,7.00,I.T.B.M.S
3835,9931,1532,invoice,-3.50,Agente Retenedor
3836,9931,1532,invoice,7.00,I.T.B.M.S
3837,9932,1533,invoice,7.00,I.T.B.M.S
3838,9934,1534,invoice,7.00,I.T.B.M.S
3842,9945,590,estimate,7.00,I.T.B.M.S
3843,9948,591,estimate,7.00,I.T.B.M.S
3844,9951,1535,invoice,7.00,I.T.B.M.S
3849,9962,1536,invoice,7.00,I.T.B.M.S
3878,10013,1537,invoice,7.00,I.T.B.M.S
3879,10018,1538,invoice,7.00,I.T.B.M.S
3882,10023,1543,invoice,7.00,I.T.B.M.S
3884,10034,592,estimate,7.00,I.T.B.M.S
3886,10044,1552,invoice,7.00,I.T.B.M.S
3889,10058,1557,invoice,7.00,I.T.B.M.S
3890,10060,1558,invoice,7.00,I.T.B.M.S
3893,10080,1567,invoice,7.00,I.T.B.M.S
3894,10085,1568,invoice,7.00,I.T.B.M.S
3896,10095,1570,invoice,7.00,I.T.B.M.S
3898,10105,1572,invoice,7.00,I.T.B.M.S
3899,10112,593,estimate,7.00,I.T.B.M.S
3900,10113,593,estimate,7.00,I.T.B.M.S
3901,10114,593,estimate,7.00,I.T.B.M.S
3902,10115,593,estimate,7.00,I.T.B.M.S
3907,10131,1574,invoice,7.00,I.T.B.M.S
3908,10132,1574,invoice,7.00,I.T.B.M.S
3909,10133,1574,invoice,7.00,I.T.B.M.S
3910,10134,1574,invoice,7.00,I.T.B.M.S
3911,10135,1574,invoice,7.00,I.T.B.M.S
3912,10136,1574,invoice,7.00,I.T.B.M.S
3913,10137,1574,invoice,7.00,I.T.B.M.S
3914,10143,1575,invoice,7.00,I.T.B.M.S
3915,10146,1577,invoice,7.00,I.T.B.M.S
3916,10147,1578,invoice,7.00,I.T.B.M.S
3919,10156,1579,invoice,7.00,I.T.B.M.S
3920,10161,1580,invoice,7.00,I.T.B.M.S
3926,10173,594,estimate,-3.50,Agente Retenedor
3927,10173,594,estimate,7.00,I.T.B.M.S
3928,10178,1581,invoice,-3.50,Agente Retenedor
3929,10178,1581,invoice,7.00,I.T.B.M.S
3930,10184,595,estimate,7.00,I.T.B.M.S
3931,10185,595,estimate,7.00,I.T.B.M.S
3932,10188,1582,invoice,7.00,I.T.B.M.S
3933,10189,1582,invoice,7.00,I.T.B.M.S
3934,10192,1583,invoice,7.00,I.T.B.M.S
3935,10195,1584,invoice,7.00,I.T.B.M.S
3936,10198,1585,invoice,7.00,I.T.B.M.S
3937,10199,1585,invoice,7.00,I.T.B.M.S
3938,10200,1585,invoice,7.00,I.T.B.M.S
3939,10201,1585,invoice,7.00,I.T.B.M.S
3940,10208,1588,invoice,7.00,I.T.B.M.S
3941,10209,1588,invoice,7.00,I.T.B.M.S
3942,10210,1588,invoice,7.00,I.T.B.M.S
3943,10217,1588,invoice,7.00,I.T.B.M.S
3945,10220,1589,invoice,-3.50,Agente Retenedor
3946,10220,1589,invoice,7.00,I.T.B.M.S
3947,10221,1590,invoice,7.00,I.T.B.M.S
3948,10222,1591,invoice,7.00,I.T.B.M.S
3949,10226,1592,invoice,7.00,I.T.B.M.S
3950,10227,1593,invoice,7.00,I.T.B.M.S
3951,10228,1594,invoice,7.00,I.T.B.M.S
3952,10228,1594,invoice,-3.50,Agente Retenedor
3953,10229,1595,invoice,7.00,I.T.B.M.S
3954,10230,1595,invoice,7.00,I.T.B.M.S
3955,10231,1595,invoice,7.00,I.T.B.M.S
3956,10232,1595,invoice,7.00,I.T.B.M.S
3957,10239,1596,invoice,7.00,I.T.B.M.S
3959,10244,1597,invoice,7.00,I.T.B.M.S
3960,10248,1598,invoice,7.00,I.T.B.M.S
3961,10249,1599,invoice,-3.50,Agente Retenedor
3962,10249,1599,invoice,7.00,I.T.B.M.S
3963,10251,1600,invoice,7.00,I.T.B.M.S
3964,10256,1601,invoice,7.00,I.T.B.M.S
3965,10261,1602,invoice,7.00,I.T.B.M.S
3966,10266,1603,invoice,7.00,I.T.B.M.S
3967,10272,1604,invoice,7.00,I.T.B.M.S
3968,10279,1606,invoice,7.00,I.T.B.M.S
3969,10280,1606,invoice,7.00,I.T.B.M.S
3970,10281,1606,invoice,7.00,I.T.B.M.S
3971,10282,1606,invoice,7.00,I.T.B.M.S
3972,10289,1607,invoice,7.00,I.T.B.M.S
3974,10298,1611,invoice,7.00,I.T.B.M.S
3975,10298,1611,invoice,-3.50,Agente Retenedor
3977,10305,1614,invoice,7.00,I.T.B.M.S
3979,10311,1585,invoice,7.00,I.T.B.M.S
3980,10312,1615,invoice,7.00,I.T.B.M.S
3981,10313,1616,invoice,7.00,I.T.B.M.S
3982,10314,1617,invoice,7.00,I.T.B.M.S
3983,10320,1618,invoice,7.00,I.T.B.M.S
3984,10326,1619,invoice,7.00,I.T.B.M.S
3985,10332,1620,invoice,7.00,I.T.B.M.S
3986,10338,1621,invoice,7.00,I.T.B.M.S
3988,10345,1622,invoice,7.00,I.T.B.M.S
3989,10348,596,estimate,7.00,I.T.B.M.S
3990,10349,597,estimate,7.00,I.T.B.M.S
3991,10354,1623,invoice,7.00,I.T.B.M.S
3992,10359,1624,invoice,7.00,I.T.B.M.S
3993,10364,1625,invoice,7.00,I.T.B.M.S
4004,10381,1626,invoice,7.00,I.T.B.M.S
4005,10382,1626,invoice,7.00,I.T.B.M.S
4006,10383,1626,invoice,7.00,I.T.B.M.S
4007,10386,1627,invoice,7.00,I.T.B.M.S
4010,10393,1628,invoice,7.00,I.T.B.M.S
4011,10393,1628,invoice,-3.50,Agente Retenedor
4012,10398,1629,invoice,7.00,I.T.B.M.S
4013,10398,1629,invoice,-3.50,Agente Retenedor
4016,10405,1630,invoice,7.00,I.T.B.M.S
4017,10405,1630,invoice,-3.50,Agente Retenedor
4018,10406,1631,invoice,7.00,I.T.B.M.S
4020,10411,1632,invoice,7.00,I.T.B.M.S
4021,10415,1633,invoice,7.00,I.T.B.M.S
4022,10416,1634,invoice,7.00,I.T.B.M.S
4023,10419,1635,invoice,-3.50,Agente Retenedor
4024,10419,1635,invoice,7.00,I.T.B.M.S
4025,10420,1636,invoice,-3.50,Agente Retenedor
4026,10420,1636,invoice,7.00,I.T.B.M.S
4027,10421,1637,invoice,7.00,I.T.B.M.S
4028,10421,1637,invoice,-3.50,Agente Retenedor
4029,10422,1638,invoice,7.00,I.T.B.M.S
4030,10424,1639,invoice,7.00,I.T.B.M.S
4031,10426,1640,invoice,7.00,I.T.B.M.S
4032,10428,1641,invoice,7.00,I.T.B.M.S
4033,10432,1643,invoice,7.00,I.T.B.M.S
4034,10433,1644,invoice,7.00,I.T.B.M.S
4038,10444,598,estimate,7.00,I.T.B.M.S
4039,10445,1645,invoice,-3.50,Agente Retenedor
4040,10445,1645,invoice,7.00,I.T.B.M.S
4041,10446,1646,invoice,-3.50,Agente Retenedor
4042,10446,1646,invoice,7.00,I.T.B.M.S
4047,10462,1648,invoice,-3.50,Agente Retenedor
4048,10462,1648,invoice,7.00,I.T.B.M.S
4049,10463,1649,invoice,7.00,I.T.B.M.S
4050,10464,1650,invoice,7.00,I.T.B.M.S
4051,10468,1651,invoice,7.00,I.T.B.M.S
4052,10471,1653,invoice,7.00,I.T.B.M.S
4053,10473,1654,invoice,7.00,I.T.B.M.S
4054,10477,1655,invoice,7.00,I.T.B.M.S
4055,10478,1655,invoice,7.00,I.T.B.M.S
4056,10479,1655,invoice,7.00,I.T.B.M.S
4057,10480,1655,invoice,7.00,I.T.B.M.S
4058,10482,1656,invoice,7.00,I.T.B.M.S
4059,10483,1656,invoice,7.00,I.T.B.M.S
4060,10484,1656,invoice,7.00,I.T.B.M.S
4061,10485,1656,invoice,7.00,I.T.B.M.S
4071,10516,600,estimate,7.00,I.T.B.M.S
4072,10517,1657,invoice,7.00,I.T.B.M.S
4073,10518,1658,invoice,7.00,I.T.B.M.S
4074,10522,1659,invoice,7.00,I.T.B.M.S
4076,10533,601,estimate,7.00,I.T.B.M.S
4077,10539,1661,invoice,7.00,I.T.B.M.S
4078,10545,1662,invoice,7.00,I.T.B.M.S
4079,10546,1663,invoice,7.00,I.T.B.M.S
4080,10547,1663,invoice,7.00,I.T.B.M.S
4081,10551,1664,invoice,7.00,I.T.B.M.S
4082,10552,1664,invoice,7.00,I.T.B.M.S
4084,10557,1665,invoice,7.00,I.T.B.M.S
4085,10559,1666,invoice,7.00,I.T.B.M.S
4088,10565,1668,invoice,7.00,I.T.B.M.S
4089,10567,1670,invoice,7.00,I.T.B.M.S
4090,10576,1671,invoice,7.00,I.T.B.M.S
4092,10580,574,estimate,7.00,I.T.B.M.S
4093,10583,602,estimate,7.00,I.T.B.M.S
4094,10584,602,estimate,7.00,I.T.B.M.S
4097,10612,1683,invoice,-3.50,Agente Retenedor
4098,10612,1683,invoice,7.00,I.T.B.M.S
4104,10624,1689,invoice,7.00,I.T.B.M.S
4105,10626,1691,invoice,-3.50,Agente Retenedor
4106,10626,1691,invoice,7.00,I.T.B.M.S
4107,10627,1692,invoice,7.00,I.T.B.M.S
4108,10628,1693,invoice,7.00,I.T.B.M.S
4109,10629,1694,invoice,7.00,I.T.B.M.S
4110,10634,1695,invoice,7.00,I.T.B.M.S
4114,10644,1696,invoice,7.00,I.T.B.M.S
4115,10645,1697,invoice,7.00,I.T.B.M.S
4116,10646,1698,invoice,7.00,I.T.B.M.S
4117,10647,1699,invoice,7.00,I.T.B.M.S
4118,10648,1700,invoice,7.00,I.T.B.M.S
4124,10667,1703,invoice,7.00,I.T.B.M.S
4125,10674,1704,invoice,7.00,I.T.B.M.S
4126,10675,1704,invoice,7.00,I.T.B.M.S
4128,10689,1705,invoice,7.00,I.T.B.M.S
4140,10710,1706,invoice,7.00,I.T.B.M.S
4141,10715,1707,invoice,7.00,I.T.B.M.S
4144,10722,1708,invoice,7.00,I.T.B.M.S
4146,10728,1709,invoice,7.00,I.T.B.M.S
4147,10729,1710,invoice,7.00,I.T.B.M.S
4148,10730,1710,invoice,7.00,I.T.B.M.S
4149,10732,1711,invoice,7.00,I.T.B.M.S
4156,10760,1721,invoice,7.00,I.T.B.M.S
4157,10761,1722,invoice,7.00,I.T.B.M.S
4159,10764,1723,invoice,7.00,I.T.B.M.S
4171,10785,1724,invoice,7.00,I.T.B.M.S
4172,10786,603,estimate,7.00,I.T.B.M.S
4173,10787,603,estimate,7.00,I.T.B.M.S
4174,10788,1725,invoice,7.00,I.T.B.M.S
4175,10789,1725,invoice,7.00,I.T.B.M.S
4176,10791,1726,invoice,7.00,I.T.B.M.S
4177,10793,604,estimate,7.00,I.T.B.M.S
4178,10794,1727,invoice,7.00,I.T.B.M.S
4179,10796,1728,invoice,7.00,I.T.B.M.S
4180,10798,1729,invoice,7.00,I.T.B.M.S
4181,10801,1730,invoice,7.00,I.T.B.M.S
4183,10805,1731,invoice,7.00,I.T.B.M.S
4197,10842,1736,invoice,7.00,I.T.B.M.S
4198,10845,1739,invoice,7.00,I.T.B.M.S
4199,10846,1739,invoice,7.00,I.T.B.M.S
4200,10847,1739,invoice,7.00,I.T.B.M.S
4202,10857,605,estimate,7.00,I.T.B.M.S
4203,10859,1740,invoice,7.00,I.T.B.M.S
4207,10879,1741,invoice,7.00,I.T.B.M.S
4208,10880,1741,invoice,7.00,I.T.B.M.S
4209,10884,1742,invoice,7.00,I.T.B.M.S
4210,10884,1742,invoice,-3.50,Agente Retenedor
4211,10885,1743,invoice,-3.50,Agente Retenedor
4212,10885,1743,invoice,7.00,I.T.B.M.S
4213,10887,1744,invoice,7.00,I.T.B.M.S
4214,10889,1744,invoice,7.00,I.T.B.M.S
4215,10890,1745,invoice,7.00,I.T.B.M.S
4216,10896,1746,invoice,7.00,I.T.B.M.S
4217,10898,1747,invoice,7.00,I.T.B.M.S
4218,10900,1748,invoice,7.00,I.T.B.M.S
4219,10902,1749,invoice,7.00,I.T.B.M.S
4223,10913,1751,invoice,7.00,I.T.B.M.S
4224,10914,1751,invoice,7.00,I.T.B.M.S
4225,10918,1752,invoice,7.00,I.T.B.M.S
4226,10919,1753,invoice,7.00,I.T.B.M.S
4227,10920,1754,invoice,-3.50,Agente Retenedor
4228,10920,1754,invoice,7.00,I.T.B.M.S
4229,10921,1755,invoice,7.00,I.T.B.M.S
4230,10921,1755,invoice,-3.50,Agente Retenedor
4231,10941,1757,invoice,7.00,I.T.B.M.S
4232,10944,1758,invoice,7.00,I.T.B.M.S
4233,10946,1759,invoice,7.00,I.T.B.M.S
4234,10948,1760,invoice,7.00,I.T.B.M.S
4235,10950,1761,invoice,7.00,I.T.B.M.S
4239,10958,1762,invoice,7.00,I.T.B.M.S
4244,10971,1763,invoice,7.00,I.T.B.M.S
4245,10972,1763,invoice,7.00,I.T.B.M.S
4246,10976,1764,invoice,7.00,I.T.B.M.S
4256,11020,606,estimate,7.00,I.T.B.M.S
4257,11021,606,estimate,7.00,I.T.B.M.S
4258,11024,1765,invoice,7.00,I.T.B.M.S
4259,11025,1765,invoice,7.00,I.T.B.M.S
4271,11059,1766,invoice,7.00,I.T.B.M.S
4272,11066,1767,invoice,7.00,I.T.B.M.S
4273,11067,1768,invoice,7.00,I.T.B.M.S
4278,11077,1769,invoice,7.00,I.T.B.M.S
4279,11078,1770,invoice,7.00,I.T.B.M.S
4280,11079,1770,invoice,7.00,I.T.B.M.S
4282,11084,1771,invoice,7.00,I.T.B.M.S
4283,11090,1772,invoice,7.00,I.T.B.M.S
4292,11118,1781,invoice,7.00,I.T.B.M.S
4306,11150,1783,invoice,-3.50,Agente Retenedor
4307,11150,1783,invoice,7.00,I.T.B.M.S
4308,11151,1784,invoice,7.00,I.T.B.M.S
4309,11155,1784,invoice,7.00,I.T.B.M.S
4310,11156,1784,invoice,7.00,I.T.B.M.S
4311,11158,1784,invoice,7.00,I.T.B.M.S
4312,11160,1784,invoice,7.00,I.T.B.M.S
4313,11164,1785,invoice,7.00,I.T.B.M.S
4314,11170,1786,invoice,7.00,I.T.B.M.S
4315,11171,1787,invoice,7.00,I.T.B.M.S
4316,11172,1788,invoice,7.00,I.T.B.M.S
4317,11173,1789,invoice,-3.50,Agente Retenedor
4318,11173,1789,invoice,7.00,I.T.B.M.S
4321,11176,1790,invoice,7.00,I.T.B.M.S
4322,11178,1791,invoice,-3.50,Agente Retenedor
4323,11178,1791,invoice,7.00,I.T.B.M.S
4324,11179,1792,invoice,7.00,I.T.B.M.S
4333,11203,607,estimate,7.00,I.T.B.M.S
4340,11230,1793,invoice,7.00,I.T.B.M.S
4345,11248,1794,invoice,-3.50,Agente Retenedor
4346,11248,1794,invoice,7.00,I.T.B.M.S
4347,11253,1795,invoice,7.00,I.T.B.M.S
4348,11259,1796,invoice,7.00,I.T.B.M.S
4349,11267,1797,invoice,7.00,I.T.B.M.S
4350,11269,1798,invoice,7.00,I.T.B.M.S
4356,11278,608,estimate,7.00,I.T.B.M.S
4358,11287,609,estimate,7.00,I.T.B.M.S
4359,11290,610,estimate,7.00,I.T.B.M.S
4360,11293,611,estimate,7.00,I.T.B.M.S
4361,11296,612,estimate,7.00,I.T.B.M.S
4362,11299,613,estimate,7.00,I.T.B.M.S
4363,11302,614,estimate,7.00,I.T.B.M.S
4364,11305,615,estimate,7.00,I.T.B.M.S
4365,11308,616,estimate,7.00,I.T.B.M.S
4366,11311,617,estimate,7.00,I.T.B.M.S
4367,11314,618,estimate,7.00,I.T.B.M.S
4368,11317,619,estimate,7.00,I.T.B.M.S
4369,11320,620,estimate,7.00,I.T.B.M.S
4370,11323,621,estimate,7.00,I.T.B.M.S
4371,11326,622,estimate,7.00,I.T.B.M.S
4372,11329,623,estimate,7.00,I.T.B.M.S
4373,11332,624,estimate,7.00,I.T.B.M.S
4374,11335,625,estimate,7.00,I.T.B.M.S
4375,11338,626,estimate,7.00,I.T.B.M.S
4380,11352,627,estimate,7.00,I.T.B.M.S
4381,11355,628,estimate,7.00,I.T.B.M.S
4382,11358,629,estimate,7.00,I.T.B.M.S
4383,11361,630,estimate,7.00,I.T.B.M.S
4384,11364,631,estimate,7.00,I.T.B.M.S
4385,11367,632,estimate,7.00,I.T.B.M.S
4386,11370,633,estimate,7.00,I.T.B.M.S
4387,11373,634,estimate,7.00,I.T.B.M.S
4388,11376,635,estimate,7.00,I.T.B.M.S
4389,11379,636,estimate,7.00,I.T.B.M.S
4390,11382,637,estimate,7.00,I.T.B.M.S
4391,11385,638,estimate,7.00,I.T.B.M.S
4392,11388,639,estimate,7.00,I.T.B.M.S
4393,11391,640,estimate,7.00,I.T.B.M.S
4394,11394,641,estimate,7.00,I.T.B.M.S
4395,11397,642,estimate,7.00,I.T.B.M.S
4396,11400,643,estimate,7.00,I.T.B.M.S
4397,11404,645,estimate,7.00,I.T.B.M.S
4399,11408,1799,invoice,7.00,I.T.B.M.S
4400,11409,646,estimate,7.00,I.T.B.M.S
4405,11429,1804,invoice,7.00,I.T.B.M.S
4406,11432,1805,invoice,7.00,I.T.B.M.S
4407,11434,644,estimate,7.00,I.T.B.M.S
4408,11435,1806,invoice,7.00,I.T.B.M.S
4409,11437,1807,invoice,7.00,I.T.B.M.S
4410,11440,1808,invoice,7.00,I.T.B.M.S
4411,11443,1809,invoice,7.00,I.T.B.M.S
4412,11447,1810,invoice,7.00,I.T.B.M.S
4413,11451,1811,invoice,7.00,I.T.B.M.S
4414,11454,1812,invoice,7.00,I.T.B.M.S
4415,11457,1813,invoice,7.00,I.T.B.M.S
4416,11458,1814,invoice,7.00,I.T.B.M.S
4417,11459,1815,invoice,7.00,I.T.B.M.S
4418,11462,1816,invoice,7.00,I.T.B.M.S
4419,11465,1817,invoice,7.00,I.T.B.M.S
4420,11468,1818,invoice,7.00,I.T.B.M.S
4427,11490,1821,invoice,7.00,I.T.B.M.S
4428,11491,1822,invoice,-3.50,Agente Retenedor
4429,11491,1822,invoice,7.00,I.T.B.M.S
4430,11492,1823,invoice,7.00,I.T.B.M.S
4431,11496,1823,invoice,7.00,I.T.B.M.S
4432,11497,1823,invoice,7.00,I.T.B.M.S
4433,11499,1823,invoice,7.00,I.T.B.M.S
4434,11503,1824,invoice,-3.50,Agente Retenedor
4435,11503,1824,invoice,7.00,I.T.B.M.S
4436,11504,1825,invoice,7.00,I.T.B.M.S
4444,11525,1826,invoice,7.00,I.T.B.M.S
4445,11528,1827,invoice,7.00,I.T.B.M.S
4446,11531,1828,invoice,7.00,I.T.B.M.S
4447,11534,1829,invoice,7.00,I.T.B.M.S
4448,11537,1830,invoice,7.00,I.T.B.M.S
4449,11540,1831,invoice,7.00,I.T.B.M.S
4450,11543,1832,invoice,7.00,I.T.B.M.S
4451,11546,1833,invoice,7.00,I.T.B.M.S
4452,11548,1834,invoice,7.00,I.T.B.M.S
4453,11551,1835,invoice,7.00,I.T.B.M.S
4454,11554,1836,invoice,7.00,I.T.B.M.S
4455,11557,1837,invoice,7.00,I.T.B.M.S
4456,11560,1838,invoice,7.00,I.T.B.M.S
4457,11563,1839,invoice,7.00,I.T.B.M.S
4458,11566,1840,invoice,7.00,I.T.B.M.S
4459,11569,1841,invoice,7.00,I.T.B.M.S
4460,11572,1842,invoice,7.00,I.T.B.M.S
4461,11575,1843,invoice,7.00,I.T.B.M.S
4469,11603,1844,invoice,7.00,I.T.B.M.S
4470,11604,1844,invoice,7.00,I.T.B.M.S
4471,11605,1844,invoice,7.00,I.T.B.M.S
4472,11606,1844,invoice,7.00,I.T.B.M.S
4473,11613,1845,invoice,7.00,I.T.B.M.S
4474,11614,1845,invoice,7.00,I.T.B.M.S
4475,11615,1845,invoice,7.00,I.T.B.M.S
4476,11616,1845,invoice,7.00,I.T.B.M.S
4477,11623,1846,invoice,-3.50,Agente Retenedor
4478,11623,1846,invoice,7.00,I.T.B.M.S
4479,11625,1847,invoice,7.00,I.T.B.M.S
4480,11627,1848,invoice,7.00,I.T.B.M.S
4481,11629,1849,invoice,7.00,I.T.B.M.S
4482,11631,1850,invoice,7.00,I.T.B.M.S
4483,11633,1851,invoice,7.00,I.T.B.M.S
4484,11636,1853,invoice,7.00,I.T.B.M.S
4485,11636,1853,invoice,-3.50,Agente Retenedor
4487,11639,1854,invoice,7.00,I.T.B.M.S
4488,11642,1856,invoice,7.00,I.T.B.M.S
4499,11663,1861,invoice,7.00,I.T.B.M.S
4500,11664,1861,invoice,7.00,I.T.B.M.S
4501,11665,1861,invoice,7.00,I.T.B.M.S
4508,11686,1862,invoice,7.00,I.T.B.M.S
4511,11694,1865,invoice,7.00,I.T.B.M.S
4512,11696,1865,invoice,7.00,I.T.B.M.S
4514,11702,1866,invoice,7.00,I.T.B.M.S
4515,11703,1867,invoice,7.00,I.T.B.M.S
4519,11709,1868,invoice,7.00,I.T.B.M.S
4521,11718,1869,invoice,7.00,I.T.B.M.S
4528,11745,1877,invoice,7.00,I.T.B.M.S
4529,11747,1877,invoice,7.00,I.T.B.M.S
4539,11775,1878,invoice,7.00,I.T.B.M.S
4541,11779,1879,invoice,7.00,I.T.B.M.S
4542,11785,1880,invoice,7.00,I.T.B.M.S
4543,11791,1881,invoice,7.00,I.T.B.M.S
4544,11794,1882,invoice,7.00,I.T.B.M.S
4545,11795,1882,invoice,7.00,I.T.B.M.S
4546,11801,1883,invoice,7.00,I.T.B.M.S
4547,11804,1884,invoice,7.00,I.T.B.M.S
4548,11807,1885,invoice,7.00,I.T.B.M.S
4549,11810,1886,invoice,7.00,I.T.B.M.S
4554,11824,1887,invoice,-3.50,Agente Retenedor
4555,11824,1887,invoice,7.00,I.T.B.M.S
4556,11825,1888,invoice,-3.50,Agente Retenedor
4557,11825,1888,invoice,7.00,I.T.B.M.S
4558,11826,1889,invoice,7.00,I.T.B.M.S
4559,11829,1890,invoice,7.00,I.T.B.M.S
4560,11832,1891,invoice,7.00,I.T.B.M.S
4561,11835,1892,invoice,7.00,I.T.B.M.S
4562,11838,1893,invoice,7.00,I.T.B.M.S
